Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1779647916,2026-05-24T18:38:36Z,CES553,"43.302101,114.68634",30100,468,326
1779647940,2026-05-24T18:39:00Z,CES553,"43.346741,114.644379",30100,466,326
1779647975,2026-05-24T18:39:35Z,CES553,"43.408581,114.585999",30100,466,326
1779648010,2026-05-24T18:40:10Z,CES553,"43.466999,114.530617",30100,467,326
1779648045,2026-05-24T18:40:45Z,CES553,"43.52681,114.473877",30100,467,326
1779648060,2026-05-24T18:41:00Z,CES553,"43.555389,114.446747",30100,467,326
1779648090,2026-05-24T18:41:30Z,CES553,"43.610699,114.394234",30100,468,326
1779648148,2026-05-24T18:42:28Z,CES553,"43.71595,114.293777",30100,469,326
1779648181,2026-05-24T18:43:01Z,CES553,"43.775162,114.237053",30100,470,326
1779648200,2026-05-24T18:43:20Z,CES553,"43.80687,114.206673",30100,471,326
1779648275,2026-05-24T18:44:35Z,CES553,"43.940319,114.078201",30100,474,326
1779648318,2026-05-24T18:45:18Z,CES553,"44.020111,114.001099",30100,476,326
1779648352,2026-05-24T18:45:52Z,CES553,"44.081848,113.94117",30100,476,326
1779648387,2026-05-24T18:46:27Z,CES553,"44.144939,113.879997",30100,476,326
1779648416,2026-05-24T18:46:56Z,CES553,"44.197159,113.82914",30100,477,325
1779648456,2026-05-24T18:47:36Z,CES553,"44.269272,113.758743",30100,479,325
1779648485,2026-05-24T18:48:05Z,CES553,"44.32201,113.706963",30100,482,325
1779648520,2026-05-24T18:48:40Z,CES553,"44.386959,113.643227",30100,484,325
1779648561,2026-05-24T18:49:21Z,CES553,"44.462589,113.568619",30100,486,325
